GEOID,NAME,total_population,B17021_001M,below_poverty,B17021_002M,pct_below_poverty
10918,ZCTA5 10918,11645,809,1003,268,8.613138686131387
10919,ZCTA5 10919,1383,489,25,60,1.8076644974692697
10920,ZCTA5 10920,8493,909,454,359,5.345578711880372
10921,ZCTA5 10921,4352,362,260,142,5.974264705882353
10922,ZCTA5 10922,1072,418,40,46,3.731343283582089
10923,ZCTA5 10923,9072,931,1144,762,12.610229276895943
10924,ZCTA5 10924,12723,399,717,339,5.635463334119311
10925,ZCTA5 10925,4424,331,388,253,8.770343580470161
10926,ZCTA5 10926,3725,689,324,213,8.697986577181208
10927,ZCTA5 10927,12111,26,2056,641,16.97630253488564
10928,ZCTA5 10928,5273,529,456,301,8.647828560591693
10930,ZCTA5 10930,10331,873,538,376,5.2076275287968254
10931,ZCTA5 10931,1170,265,86,57,7.350427350427351
10932,ZCTA5 10932,14,21,0,13,0
10933,ZCTA5 10933,312,203,122,170,39.1025641025641
10940,ZCTA5 10940,52403,1333,6654,1302,12.697746312234031
10941,ZCTA5 10941,14756,1169,1367,489,9.26402819192193
10950,ZCTA5 10950,64892,1337,17780,2065,27.39937126302164
10952,ZCTA5 10952,46920,2384,16679,2215,35.54774083546462
10953,ZCTA5 10953,0,13,0,13,NA
10954,ZCTA5 10954,26942,1826,2123,566,7.879890134362705
10956,ZCTA5 10956,31101,1519,1360,429,4.372849747596541
10958,ZCTA5 10958,2348,391,47,33,2.001703577512777
10960,ZCTA5 10960,14537,929,811,306,5.578867716860425
10962,ZCTA5 10962,4763,838,173,134,3.6321646021415077
10963,ZCTA5 10963,2821,437,231,132,8.188585607940446
10964,ZCTA5 10964,1395,383,67,46,4.802867383512545
10965,ZCTA5 10965,15512,1183,956,830,6.162970603403816
10968,ZCTA5 10968,2406,472,10,12,0.41562759767248547
10969,ZCTA5 10969,1333,445,38,67,2.8507126781695424
10970,ZCTA5 10970,11623,835,957,639,8.233674610685709
10973,ZCTA5 10973,2300,512,244,164,10.608695652173914
10974,ZCTA5 10974,3275,181,143,108,4.366412213740458
10975,ZCTA5 10975,254,181,31,33,12.204724409448819
10976,ZCTA5 10976,1692,462,198,101,11.702127659574469
10977,ZCTA5 10977,70629,2111,20535,2183,29.074459499638962
10979,ZCTA5 10979,84,122,0,13,0
10980,ZCTA5 10980,13793,423,393,169,2.8492713695352716
10983,ZCTA5 10983,5461,682,26,22,0.4761032777879509
10984,ZCTA5 10984,2760,493,66,62,2.391304347826087
10985,ZCTA5 10985,18,27,0,13,0
10986,ZCTA5 10986,1402,371,102,74,7.275320970042796
10987,ZCTA5 10987,4014,202,674,94,16.791230692575983
10988,ZCTA5 10988,684,324,61,84,8.91812865497076
10989,ZCTA5 10989,8213,1095,255,204,3.104833800073055
10990,ZCTA5 10990,20220,831,952,295,4.708209693372898
10992,ZCTA5 10992,10407,1003,697,300,6.6974152013068124
10993,ZCTA5 10993,4216,732,418,289,9.914611005692601
10994,ZCTA5 10994,5925,879,108,124,1.8227848101265824
10996,ZCTA5 10996,4105,487,137,120,3.3373934226552984
10998,ZCTA5 10998,3673,367,293,247,7.977130411108085
11001,ZCTA5 11001,25694,1013,948,361,3.6895773332295474
11003,ZCTA5 11003,44541,2243,2291,710,5.143575582048001
11004,ZCTA5 11004,13694,1693,1596,777,11.654739301884037
11005,ZCTA5 11005,2195,441,191,83,8.701594533029612
11010,ZCTA5 11010,25480,1355,1233,378,4.839089481946625
11020,ZCTA5 11020,5986,766,375,235,6.264617440694955
11021,ZCTA5 11021,19183,757,1117,370,5.822863994161497
11023,ZCTA5 11023,9813,1259,610,371,6.216243758279833
11024,ZCTA5 11024,8036,974,518,462,6.445993031358885
11030,ZCTA5 11030,17541,1003,651,252,3.711304942705661
11040,ZCTA5 11040,42165,1857,1482,413,3.5147634293845607
11042,ZCTA5 11042,0,13,0,13,NA
11050,ZCTA5 11050,32262,1373,1312,606,4.06670386212882
11096,ZCTA5 11096,9746,1340,1327,652,13.615842396880772
11101,ZCTA5 11101,38609,1946,5306,733,13.742909684270508
11102,ZCTA5 11102,28019,1635,3456,532,12.33448731218102
11103,ZCTA5 11103,35305,1770,3626,786,10.270499929188501
11104,ZCTA5 11104,26744,1558,2348,835,8.779539335925815
11105,ZCTA5 11105,38433,2137,3521,699,9.161397757135795
11106,ZCTA5 11106,40529,2322,5971,792,14.732660564040565
11109,ZCTA5 11109,7388,1166,200,158,2.707092582566324
11201,ZCTA5 11201,65955,2362,6847,1080,10.381320597377
11203,ZCTA5 11203,75125,2297,12054,1271,16.045257903494175
11204,ZCTA5 11204,80979,3368,16358,2194,20.200298842909888
11205,ZCTA5 11205,48002,2330,12820,2094,26.707220532477816
11206,ZCTA5 11206,88998,3571,29486,2811,33.13108159733927
11207,ZCTA5 11207,92390,3234,25189,2793,27.26377313562074
11208,ZCTA5 11208,106115,4188,21330,2671,20.100834000848135
11209,ZCTA5 11209,70347,1939,7952,1213,11.303964632464782
11210,ZCTA5 11210,60026,2932,6731,1146,11.213474161196816
11211,ZCTA5 11211,65492,3467,13883,1853,21.198008917119648
11212,ZCTA5 11212,86942,3358,29308,2441,33.70982954153344
11213,ZCTA5 11213,68663,2738,15321,2231,22.313327410686977
11214,ZCTA5 11214,88181,3532,16652,1924,18.883886551524707
11215,ZCTA5 11215,70394,2676,4207,839,5.976361621729125
11216,ZCTA5 11216,59588,2381,9487,941,15.920990803517487
11217,ZCTA5 11217,42046,1866,4266,829,10.146030537982211
11218,ZCTA5 11218,70509,3548,8765,1516,12.431037172559531
11219,ZCTA5 11219,93825,3886,29832,2983,31.795363709032777
11220,ZCTA5 11220,90294,3338,21056,2114,23.319378917757547
11221,ZCTA5 11221,90357,3320,19831,2395,21.947386478081388
11222,ZCTA5 11222,41204,1739,3933,591,9.545189787399282
11223,ZCTA5 11223,78172,3275,15207,1670,19.453256920636544
11224,ZCTA5 11224,47327,2672,13369,2188,28.24814587867391
11225,ZCTA5 11225,56521,2880,8054,1490,14.249570955927885
11226,ZCTA5 11226,99482,4519,15218,1563,15.297239701654572
11228,ZCTA5 11228,42083,2135,5562,855,13.216738350402776
11229,ZCTA5 11229,79545,2673,12545,1556,15.770947262555786
11230,ZCTA5 11230,87760,2704,16727,1810,19.05993618960802
11231,ZCTA5 11231,39677,2570,5139,1079,12.952088111500364
11232,ZCTA5 11232,24790,1848,4230,962,17.063331988705123
11233,ZCTA5 11233,82077,2978,19365,2034,23.593698600095035
11234,ZCTA5 11234,87539,2418,8530,1491,9.744228286820732
11235,ZCTA5 11235,80872,2716,14103,1429,17.438668513206053
11236,ZCTA5 11236,94212,3319,12541,1243,13.31146775357704
11237,ZCTA5 11237,45077,2382,9391,1138,20.833240898906315
11238,ZCTA5 11238,57947,2500,6798,1152,11.731409736483338
11239,ZCTA5 11239,15886,1291,3941,1023,24.80800705023291
11249,ZCTA5 11249,45174,2839,8726,2218,19.316420950104042
11354,ZCTA5 11354,50724,2555,9173,1449,18.084141629209054
11355,ZCTA5 11355,79438,3849,17299,1864,21.77673153906191
11356,ZCTA5 11356,26933,2420,2518,675,9.349125607990198
11357,ZCTA5 11357,41983,2339,3816,946,9.089393325869995
11358,ZCTA5 11358,36426,1811,3793,776,10.41289189040795
11359,ZCTA5 11359,0,13,0,13,NA
11360,ZCTA5 11360,19416,1812,1489,372,7.668932838895756
11361,ZCTA5 11361,29775,1621,2761,769,9.272879932829554
11362,ZCTA5 11362,18034,1253,1032,575,5.7225241211045805
11363,ZCTA5 11363,7515,889,670,381,8.91550232867598
11364,ZCTA5 11364,36388,2353,2540,525,6.980323183467077
11365,ZCTA5 11365,43258,2972,4096,854,9.46876878265292
11366,ZCTA5 11366,12831,1213,1362,424,10.61491699789572
11367,ZCTA5 11367,40950,2562,5726,1255,13.982905982905983
11368,ZCTA5 11368,105262,3873,19308,2487,18.342801770819477
11369,ZCTA5 11369,32463,2456,4904,1099,15.1064288574685
11370,ZCTA5 11370,25060,1928,2696,793,10.758180367118914
11371,ZCTA5 11371,0,13,0,13,NA
11372,ZCTA5 11372,66565,3300,9920,1918,14.902726658153684
11373,ZCTA5 11373,98329,3643,11575,1737,11.7717051937882
11374,ZCTA5 11374,45946,2609,6557,1026,14.271100857528404
11375,ZCTA5 11375,74847,2949,5928,1122,7.9201571205258725
11377,ZCTA5 11377,83058,3430,8961,1188,10.788846348334898
11378,ZCTA5 11378,37485,2288,4938,850,13.17326930772309
11379,ZCTA5 11379,36931,2222,2694,465,7.2946846822452684
11385,ZCTA5 11385,103625,3360,11880,1543,11.464414957780459
11411,ZCTA5 11411,20354,1207,1221,280,5.9988208705905475
11412,ZCTA5 11412,41164,2132,3967,599,9.637061510057332
11413,ZCTA5 11413,44776,2729,2657,607,5.933982490619974
11414,ZCTA5 11414,31090,2811,1911,543,6.146670955291091
11415,ZCTA5 11415,21237,1762,1992,488,9.379855911851957
11416,ZCTA5 11416,26428,1664,3973,740,15.033298017254426
11417,ZCTA5 11417,29928,1802,3676,718,12.282812082330928
11418,ZCTA5 11418,35718,2383,3528,568,9.877372753233663
11419,ZCTA5 11419,46608,2293,5393,932,11.570974939924476
11420,ZCTA5 11420,49932,2721,5410,1117,10.8347352399263
11421,ZCTA5 11421,41859,2528,4152,870,9.919013832150792
11422,ZCTA5 11422,32854,2155,2784,1509,8.473854020819383
11423,ZCTA5 11423,28571,1760,3006,701,10.52115781736726
11424,ZCTA5 11424,0,13,0,13,NA
11426,ZCTA5 11426,19581,1841,1400,682,7.14978805985394
11427,ZCTA5 11427,24761,1844,2846,730,11.493881507208917
11428,ZCTA5 11428,18740,1453,1690,524,9.018143009605122
11429,ZCTA5 11429,27647,1836,2384,723,8.622997070206532
11430,ZCTA5 11430,361,102,296,155,81.99445983379502
11432,ZCTA5 11432,62173,2704,9439,1165,15.18183134157914
11433,ZCTA5 11433,37534,2546,4636,855,12.351468002344541
11434,ZCTA5 11434,66535,2792,7833,1122,11.772751183587586
11435,ZCTA5 11435,57942,2778,8268,1489,14.26944185564875
11436,ZCTA5 11436,21143,1273,2612,553,12.353970581279857
11439,ZCTA5 11439,0,13,0,13,NA
11451,ZCTA5 11451,0,13,0,13,NA
11501,ZCTA5 11501,21364,462,1389,545,6.501591462272982
11507,ZCTA5 11507,6581,775,220,127,3.3429569974168056
11509,ZCTA5 11509,1747,341,29,22,1.6599885518030912
11510,ZCTA5 11510,34699,1896,1801,656,5.19035130695409
11514,ZCTA5 11514,4421,700,122,127,2.7595566613888263
11516,ZCTA5 11516,8733,654,418,287,4.786442230619489
11518,ZCTA5 11518,10293,730,259,174,2.516273195375498
11520,ZCTA5 11520,44484,523,2737,753,6.15277403111231
11530,ZCTA5 11530,27036,648,921,303,3.406569019085664
11542,ZCTA5 11542,28423,331,3690,1368,12.982443795517714
11545,ZCTA5 11545,11943,997,328,125,2.7463786318345473
11547,ZCTA5 11547,788,258,0,13,0
11548,ZCTA5 11548,1250,395,138,135,11.04
11549,ZCTA5 11549,2,4,2,4,100
11550,ZCTA5 11550,59345,482,8500,1632,14.323026371219141
11552,ZCTA5 11552,25979,1877,1671,852,6.4321182493552485
11553,ZCTA5 11553,26762,1845,2970,774,11.097825274643151
11554,ZCTA5 11554,34759,2503,2382,903,6.8529014068298855
11556,ZCTA5 11556,0,13,0,13,NA
11557,ZCTA5 11557,8503,1203,268,218,3.1518287663177698
11558,ZCTA5 11558,8393,478,755,326,8.995591564398904
11559,ZCTA5 11559,9130,596,463,255,5.071193866374589
11560,ZCTA5 11560,6885,874,334,153,4.85112563543936
11561,ZCTA5 11561,37677,492,2762,598,7.33073227698596
11563,ZCTA5 11563,22422,518,1507,508,6.721077513156722
11565,ZCTA5 11565,8908,366,486,237,5.455770094297261
11566,ZCTA5 11566,34975,1473,987,284,2.822015725518227
11568,ZCTA5 11568,3120,122,162,121,5.1923076923076925
11569,ZCTA5 11569,996,351,75,95,7.530120481927711
11570,ZCTA5 11570,27873,576,1401,431,5.0263696049940805
11572,ZCTA5 11572,30358,1386,842,388,2.773568746294222
11575,ZCTA5 11575,19099,1767,770,455,4.031624692392271
11576,ZCTA5 11576,12796,948,561,249,4.384182557049078
11577,ZCTA5 11577,12471,1220,494,201,3.961189960708845
11579,ZCTA5 11579,5003,38,78,60,1.559064561263242
11580,ZCTA5 11580,42494,2149,1485,369,3.4946110039064338
11581,ZCTA5 11581,22602,1609,1388,611,6.1410494646491465
11590,ZCTA5 11590,47682,2717,2352,611,4.932678998364162
11596,ZCTA5 11596,10378,438,335,229,3.227982270186934
11598,ZCTA5 11598,14084,1658,428,318,3.0389094007384267
11691,ZCTA5 11691,66476,3465,13847,1891,20.830074011673386
11692,ZCTA5 11692,22497,1866,6112,1462,27.168066853358226
11693,ZCTA5 11693,12955,1295,2347,805,18.116557313778465
11694,ZCTA5 11694,20802,1686,2433,635,11.695990770118257
11697,ZCTA5 11697,4123,790,206,115,4.996361872422993
11701,ZCTA5 11701,27580,1567,2356,828,8.542422044960116
11702,ZCTA5 11702,13950,710,518,191,3.7132616487455197
11703,ZCTA5 11703,17124,1967,671,229,3.9184769913571595
11704,ZCTA5 11704,39601,1604,2287,561,5.775106689225019
11705,ZCTA5 11705,8256,695,383,233,4.6390503875969
11706,ZCTA5 11706,68023,3090,4984,1065,7.326933537185952
11709,ZCTA5 11709,6730,33,253,108,3.7592867756315007
11710,ZCTA5 11710,34313,2233,1134,391,3.30486987439163
11713,ZCTA5 11713,9221,945,771,371,8.361349094458301
11714,ZCTA5 11714,22475,1857,1475,724,6.562847608453838
11715,ZCTA5 11715,3796,459,280,237,7.37618545837724
11716,ZCTA5 11716,9696,1012,773,532,7.972359735973597
11718,ZCTA5 11718,3180,19,7,10,0.22012578616352202
11719,ZCTA5 11719,2959,572,513,232,17.336938154782022
11720,ZCTA5 11720,28598,2085,1466,441,5.126232603678579
11721,ZCTA5 11721,6620,713,367,245,5.54380664652568
11722,ZCTA5 11722,37644,2727,3494,924,9.281691637445542
11724,ZCTA5 11724,2886,450,71,51,2.46015246015246
11725,ZCTA5 11725,28562,1506,999,335,3.4976542258945456
11726,ZCTA5 11726,20940,1666,1627,669,7.769818529130849
11727,ZCTA5 11727,29112,2095,2549,652,8.755839516350646
11729,ZCTA5 11729,26416,1726,1253,398,4.743337371290127
11730,ZCTA5 11730,14186,1241,644,295,4.539687015367264
11731,ZCTA5 11731,29808,1845,1305,561,4.378019323671498
11732,ZCTA5 11732,3546,475,270,240,7.614213197969544
11733,ZCTA5 11733,17045,1324,782,236,4.587855676151364
11735,ZCTA5 11735,32258,1471,1332,301,4.129208258416517
11738,ZCTA5 11738,19767,2098,1139,347,5.7621288005261295
11739,ZCTA5 11739,1191,259,5,7,0.41981528127623846
11740,ZCTA5 11740,10447,747,602,232,5.762419833445008
11741,ZCTA5 11741,26308,1709,1298,484,4.933860422685115
11742,ZCTA5 11742,13181,1026,594,330,4.506486609513694
11743,ZCTA5 11743,42123,2282,1726,388,4.0975239180495215
11746,ZCTA5 11746,66044,1995,4578,1197,6.931742474713827
11747,ZCTA5 11747,19602,1756,885,389,4.514845423936333
11749,ZCTA5 11749,3546,26,119,66,3.3558939650310213
11751,ZCTA5 11751,13119,1003,739,316,5.633051299641742
11752,ZCTA5 11752,8990,672,261,181,2.903225806451613
11753,ZCTA5 11753,12664,1084,693,453,5.472204674668351
11754,ZCTA5 11754,17447,976,376,158,2.1550982977016107
11755,ZCTA5 11755,11880,398,690,270,5.808080808080808
11756,ZCTA5 11756,42459,1886,1468,428,3.4574530723757038
11757,ZCTA5 11757,44290,1382,2289,735,5.168209528110182
11758,ZCTA5 11758,54604,2145,2020,540,3.6993626840524505
11762,ZCTA5 11762,22299,579,921,353,4.130230055159425
11763,ZCTA5 11763,29524,2276,2005,720,6.791085218805041
11764,ZCTA5 11764,12489,1571,792,453,6.341580590920009
11765,ZCTA5 11765,808,213,35,20,4.3316831683168315
11766,ZCTA5 11766,11475,1233,218,108,1.899782135076253
11767,ZCTA5 11767,14288,1496,504,283,3.5274356103023514
11768,ZCTA5 11768,21748,1265,1224,610,5.62810373367666
11769,ZCTA5 11769,8831,853,387,193,4.382289661419998
11770,ZCTA5 11770,124,62,0,13,0
11771,ZCTA5 11771,10158,1213,811,389,7.983855089584564
11772,ZCTA5 11772,44695,2377,2900,701,6.488421523660365
11776,ZCTA5 11776,23470,2004,1492,712,6.357051555176821
11777,ZCTA5 11777,9221,317,458,133,4.966923327187941
11778,ZCTA5 11778,12914,1214,293,145,2.26885550565278
11779,ZCTA5 11779,38148,2628,2168,525,5.68312886651987
11780,ZCTA5 11780,15234,1151,368,130,2.4156492057240384
11782,ZCTA5 11782,14328,1178,839,340,5.855667225013959
11783,ZCTA5 11783,21517,1350,619,259,2.8767950922526375
11784,ZCTA5 11784,25956,1885,1814,493,6.988750192633687
11786,ZCTA5 11786,6342,1119,129,57,2.034058656575213
11787,ZCTA5 11787,33958,1504,1799,374,5.297720713822958
11788,ZCTA5 11788,17028,1394,772,340,4.5337091848719755
11789,ZCTA5 11789,7447,921,224,112,3.007922653417484
11790,ZCTA5 11790,12590,1067,592,256,4.702144559173948
11791,ZCTA5 11791,25099,1525,883,321,3.5180684489421887
11792,ZCTA5 11792,8520,1086,216,186,2.535211267605634
11793,ZCTA5 11793,31349,1484,1030,297,3.285591246929727
11794,ZCTA5 11794,0,13,0,13,NA
11795,ZCTA5 11795,24776,1781,583,238,2.3530836293186956
11796,ZCTA5 11796,3709,565,62,43,1.6716095982744674
11797,ZCTA5 11797,8408,882,479,188,5.696955280685062
11801,ZCTA5 11801,41741,1974,1464,445,3.5073429002659258
11803,ZCTA5 11803,29999,1426,975,290,3.2501083369445647
11804,ZCTA5 11804,4613,641,71,53,1.5391285497507046
11901,ZCTA5 11901,31544,1484,4687,1152,14.858610195282779
11930,ZCTA5 11930,689,262,5,6,0.7256894049346879
11931,ZCTA5 11931,24,38,0,13,0
11932,ZCTA5 11932,696,305,7,9,1.0057471264367817
11933,ZCTA5 11933,6767,888,421,204,6.221368405497266
11934,ZCTA5 11934,8128,1090,325,239,3.998523622047244
11935,ZCTA5 11935,2902,451,154,144,5.306685044796692
11937,ZCTA5 11937,21790,918,2909,1401,13.350160624139514
11939,ZCTA5 11939,1741,386,32,23,1.8380241240666284
11940,ZCTA5 11940,5494,591,195,126,3.5493265380415
11941,ZCTA5 11941,2472,489,156,103,6.310679611650485
11942,ZCTA5 11942,5802,783,750,453,12.926577042399174
11944,ZCTA5 11944,4550,438,428,177,9.406593406593407
11946,ZCTA5 11946,17285,1673,1509,501,8.730112814579115
11947,ZCTA5 11947,248,276,0,13,0
11948,ZCTA5 11948,775,407,0,13,0
11949,ZCTA5 11949,13145,1200,891,540,6.7782426778242675
11950,ZCTA5 11950,16846,1692,1428,591,8.476789742372077
11951,ZCTA5 11951,15780,1996,3511,946,22.249683143219265
11952,ZCTA5 11952,4749,765,374,351,7.875342177300484
11953,ZCTA5 11953,13078,1239,1407,357,10.758525768466127
11954,ZCTA5 11954,4019,797,236,116,5.87210748942523
11955,ZCTA5 11955,2626,268,402,213,15.308453922315307
11956,ZCTA5 11956,293,138,19,20,6.484641638225256
11957,ZCTA5 11957,1152,277,48,41,4.166666666666666
11958,ZCTA5 11958,864,376,0,13,0
11959,ZCTA5 11959,576,213,198,181,34.375
11960,ZCTA5 11960,1037,328,0,13,0
11961,ZCTA5 11961,12362,1235,458,204,3.7049021193981555
11962,ZCTA5 11962,546,276,111,110,20.32967032967033
11963,ZCTA5 11963,8114,891,273,107,3.3645550899679564
11964,ZCTA5 11964,2832,498,105,102,3.7076271186440675
11965,ZCTA5 11965,421,231,82,130,19.47743467933492
11967,ZCTA5 11967,26879,2337,2114,563,7.8648759254436555
11968,ZCTA5 11968,13954,1354,732,239,5.245807653719363
11970,ZCTA5 11970,468,358,0,13,0
11971,ZCTA5 11971,6464,672,225,101,3.4808168316831685
11972,ZCTA5 11972,309,243,104,146,33.65695792880259
11973,ZCTA5 11973,0,13,0,13,NA
11975,ZCTA5 11975,423,142,84,57,19.858156028368796
11976,ZCTA5 11976,2447,582,99,70,4.0457703310175726
11977,ZCTA5 11977,2660,728,31,32,1.1654135338345866
11978,ZCTA5 11978,4376,582,432,212,9.87202925045704
11980,ZCTA5 11980,5121,826,217,125,4.237453622339387
12007,ZCTA5 12007,314,160,26,39,8.280254777070063
12008,ZCTA5 12008,610,327,1,4,0.16393442622950818
12009,ZCTA5 12009,8068,603,264,89,3.272186415468518
12010,ZCTA5 12010,26927,715,4395,683,16.321907379210458
12015,ZCTA5 12015,4084,425,557,322,13.638589618021548
12017,ZCTA5 12017,439,147,5,6,1.1389521640091116
12018,ZCTA5 12018,7069,867,175,124,2.475597680011317
12019,ZCTA5 12019,15651,1055,486,233,3.105232892466935
12020,ZCTA5 12020,33587,1090,2108,762,6.276237830112841
12022,ZCTA5 12022,1069,262,132,57,12.34798877455566
12023,ZCTA5 12023,2356,427,89,54,3.777589134125637
12024,ZCTA5 12024,80,60,14,20,17.5
12025,ZCTA5 12025,5272,359,521,237,9.882397572078908
12027,ZCTA5 12027,4693,765,247,200,5.263157894736842
12028,ZCTA5 12028,1132,365,206,189,18.19787985865724
12029,ZCTA5 12029,929,159,57,28,6.135629709364909
12031,ZCTA5 12031,224,103,13,14,5.803571428571429
12032,ZCTA5 12032,707,177,56,35,7.920792079207921
12033,ZCTA5 12033,7704,604,400,173,5.192107995846314
12035,ZCTA5 12035,455,173,0,13,0
12036,ZCTA5 12036,335,183,32,25,9.55223880597015
12037,ZCTA5 12037,4045,552,549,288,13.572311495673672
12040,ZCTA5 12040,29,23,9,13,31.03448275862069
12041,ZCTA5 12041,353,188,0,13,0
12042,ZCTA5 12042,286,195,0,13,0
12043,ZCTA5 12043,6709,345,904,256,13.474437322998956
12045,ZCTA5 12045,237,179,1,7,0.42194092827004215
12046,ZCTA5 12046,612,233,52,81,8.49673202614379
12047,ZCTA5 12047,22662,767,4638,798,20.465978289647868
12051,ZCTA5 12051,3848,461,169,98,4.391891891891892
12052,ZCTA5 12052,1931,544,113,69,5.85189021232522
12053,ZCTA5 12053,4321,675,404,249,9.349687572321223
12054,ZCTA5 12054,16768,1085,385,134,2.2960400763358777
12056,ZCTA5 12056,1818,369,102,59,5.6105610561056105
12057,ZCTA5 12057,1966,506,70,59,3.560528992878942
12058,ZCTA5 12058,1449,454,242,193,16.701173222912352
12059,ZCTA5 12059,1531,264,35,37,2.286087524493795
12060,ZCTA5 12060,1766,388,60,48,3.397508493771234
12061,ZCTA5 12061,9482,835,134,86,1.4132039654081419
12062,ZCTA5 12062,1723,324,168,92,9.75043528728961
12063,ZCTA5 12063,745,344,51,80,6.845637583892618
12064,ZCTA5 12064,311,165,8,10,2.572347266881029
12065,ZCTA5 12065,44555,1008,1358,283,3.0479183032207384
12066,ZCTA5 12066,1825,256,105,49,5.7534246575342465
12067,ZCTA5 12067,1250,391,87,76,6.959999999999999
12068,ZCTA5 12068,2695,245,288,118,10.686456400742115
12069,ZCTA5 12069,387,300,0,13,0
12070,ZCTA5 12070,2399,553,346,414,14.422676115047937
12071,ZCTA5 12071,221,84,12,12,5.429864253393665
12072,ZCTA5 12072,2944,303,486,410,16.508152173913043
12074,ZCTA5 12074,2826,425,373,257,13.198867657466383
12075,ZCTA5 12075,3015,440,362,229,12.006633499170812
12076,ZCTA5 12076,1316,159,117,63,8.890577507598785
12077,ZCTA5 12077,6729,585,681,185,10.12037449843959
12078,ZCTA5 12078,22705,681,4467,792,19.674080598987008
12082,ZCTA5 12082,3,5,0,13,0
12083,ZCTA5 12083,3528,576,126,93,3.571428571428571
12084,ZCTA5 12084,4857,486,456,253,9.388511426806671
12085,ZCTA5 12085,195,146,13,21,6.666666666666667
12086,ZCTA5 12086,1644,410,65,34,3.953771289537713
12087,ZCTA5 12087,1678,349,58,59,3.4564958283671037
12090,ZCTA5 12090,5786,494,490,243,8.46871759419288
12092,ZCTA5 12092,1423,304,191,119,13.42234715390021
12093,ZCTA5 12093,1258,189,160,68,12.71860095389507
12094,ZCTA5 12094,2560,589,269,231,10.5078125
12095,ZCTA5 12095,11457,576,882,241,7.698350353495679
12106,ZCTA5 12106,1963,262,232,145,11.818644931227713
12108,ZCTA5 12108,368,91,31,34,8.423913043478262
12110,ZCTA5 12110,19431,1182,1503,403,7.735062528948587
12115,ZCTA5 12115,62,53,0,13,0
12116,ZCTA5 12116,1533,284,134,90,8.741030658838877
12117,ZCTA5 12117,2824,416,368,149,13.031161473087819
